C. Rajendran,Elected,18-May-09,In office,Tamil Nadu,Chennai South,All India Anna Dravida Munnetra Kazhagam,Male,Graduate,"B.A., B.L.; Educated at Madras Law College",53,47,0,363,74%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
C. Sivasami,Elected,18-May-09,In office,Tamil Nadu,Tiruppur,All India Anna Dravida Munnetra Kazhagam,Male,Post Graduate,M.A.; Madurai Kamraj University (Tamil Nadu) ,56,57,0,624,74%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
Chandra Sekhar Kalva Kuntla Rao,Elected,18-May-09,In office,Andhra Pradesh,Mahabubnagar,Telangana Rashtra Samithi,Male,Post Graduate,"M.A. (Litt); Educated at Osmania University, Hyderabad, Andhra Pradesh",59,2,0,0,10%,Complete attendance for this MP is not available (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Chandrakant Bhaurao Khaire,Elected,18-May-09,In office,Maharashtra,Aurangabad,Shiv Sena,Male,Graduate,"B.Sc. (1st Year), Diploma in Personnel Management; Educated at Marathawada University, Aurangabad, Maharashtra",61,45,5,668,72%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Chandresh Kumari Katoch,Elected,18-May-09,In office,Rajasthan,Jodhpur,Indian National Congress,Female,Under Graduate,"Educated at Nazrath Convent School, St. Mary`s School, Puna, St. Hildas School, Ooty Educated at St. Hildas-Ooty",69,5,0,42,78%,"This MP was appointed a minister in October 2012.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 7th September, 2012. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",28.8,0.6,215,76%,38.8,0.8,212,88%
Chandu Lal Sahu,Elected,18-May-09,In office,Chhattisgarh,Mahasamund,Bharatiya Janata Party,Male,Graduate,"B.Com., LL.B.; Educated at Rajiv Lochan College, Rajim and; Durga College, Raipur",54,16,0,68,79%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,13.3,0.5,168,61%
Charan Das Mahant,Elected,18-May-09,In office,Chhattisgarh,Korba,Indian National Congress,Male,Doctorate,"M.Sc., M.A., LL.B., Ph.D.; Educated at Motilal Vigyan Mahavidhyalay, Bhopal University and Barkatulla University, Bhopal (Madhya Pradesh) ",58,15,0,132,93%,"This MP was appointed a minister in July, 2011.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 25th March, 2011. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",15.9,0.4,119,76%,6,0.3,56,61%
Charles Dias,Nominated,18-Sep-09,In office,,,Indian National Congress,Male,Doctorate,"M.A., Ph.D, Diploma in Office Management, Diploma in Personnel Management and Diploma in Labour Law; Educated at University of Calicut and Annamalai University",63,69,0,132,98%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),32.9,0.7,265,76%,41.6,0,145,90%
Chaudhary Lal Singh,Elected,18-May-09,In office,Jammu and Kashmir,Udhampur,Indian National Congress,Male,Graduate,"B.A.; Educated at Government Degree College, Kathua,; Jammu and Kashmir",54,82,0,247,85%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.4,0,91,88%
Chinta Mohan,Elected,18-May-09,In office,Andhra Pradesh,Tirupati,Indian National Congress,Male,Graduate,"M.B.B.S; Educated at Srivenkateswara Medical College, Tirupati (Andhra Pradesh) ",59,5,0,18,80%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Choudhury Mohan Jatua,Elected,18-May-09,In office,West Bengal,Mathurapur,All India Trinamool Congress,Male,Post Graduate,M.Com.; Educated at Kolkata University,75,0,0,0,37%,"This MP was a Minister. He tendered his resignation on 21st September, 2012. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 22nd Septembe (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",7.7,0.2,65,76%,8.3,0.1,35,72%
D. Napoleon,Elected,18-May-09,In office,Tamil Nadu,Perambalur,Dravida Munnetra Kazhagam,Male,Graduate,"B.A. (History); Educated at St. Joseph's College, Trichy",50,0,0,0,6%,"This MP was a Minister. He tendered his resignation on 20th March, 2013. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 21st March, 2013 (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",3.3,0,27,76%,4.6,0,46,69%
D.B. Chandre Gowda,Elected,18-May-09,In office,Karnataka,Bangalore North,Bharatiya Janata Party,Male,Post Graduate,"B.Sc, LL.B., Educated at Mudigere High School, Intermediate College Chikmagalur, Renukacharya College, Bangalore and R. L. Law College, Belgaum",77,7,0,680,59%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,20.2,0.2,323,68%
D.K. Suresh,Elected,26-Aug-13,In office,Karnataka,Bangalore Rural,Indian National Congress,Male,Information not available,Information not available,Information not available,0,0,0,100%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),2.1,0,4,76%,1.7,0,4,68%
D.V. Sadananda Gowda,Elected,18-May-09,29-12-2011,Karnataka,Udupi Chikmagalur,Bharatiya Janata Party,Male,Graduate,"B.Sc., L.L.B.; Educated at St. Phelomena College, Puttur, Dakshina Kannada, Karnataka and Vaikunta Baliga Law Collge, Udupi",60,17,0,72,42%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),21.2,0.4,163,76%,10,0.2,182,68%
Daggubati Purandeswari,Elected,18-May-09,In office,Andhra Pradesh,Visakhapatnam,Indian National Congress,Female,Graduate,B.A. (Literature) and Graduate in Gemology; Educated at South Indian Educational Trust and; Women College (Chennai) and Gemological Institute of India,54,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Danapal Venugopal,Elected,18-May-09,In office,Tamil Nadu,Tiruvannamalai,Dravida Munnetra Kazhagam,Male,Inter/ Higher Secondary,"Educated at Danish Mission High School, Tiruvannamalai, Tamil Nadu",82,27,0,5,65%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
Dara Singh Chauhan,Elected,18-May-09,In office,Uttar Pradesh,Ghosi,Bahujan Samaj Party,Male,Graduate,,50,122,0,91,92%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Darshana Vikram Jardosh,Elected,18-May-09,In office,Gujarat,Surat,Bharatiya Janata Party,Female,Graduate,"B.Com.; Educated at K.P. College of Commerce, Surat, Certificate Course in Computer from NIIT",52,64,0,303,87%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,38.9,1.4,356,77%
Datta Raghobaji Meghe,Elected,18-May-09,In office,Maharashtra,Wardha,Indian National Congress,Male,Graduate,"B.A.; Educated at Nagpur University, Nagpur (Maharashtra) ",77,58,0,291,88%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Davidson J. Helen,Elected,18-May-09,In office,Tamil Nadu,Kanniyakumari,Dravida Munnetra Kazhagam,Female,Post Graduate,"M.Sc. (Math), B.Ed; Manomanian Sundaranar University and Annamalai University",42,44,0,165,82%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
Dayanidhi Maran,Elected,18-May-09,In office,Tamil Nadu,Chennai Central,Dravida Munnetra Kazhagam,Male,Graduate,"B.A. (Economics); Educated at Loyola College, Chennai (Tamil Nadu) ",46,1,0,0,64%,"This MP was a Minister. He tendered his resignation on 12th July, 2011. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 13th July, 2011. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",20.6,0.4,162,76%,28.4,0.3,225,69%
Deepa Dashmunsi,Elected,18-May-09,In office,West Bengal,Raiganj,Indian National Congress,Female,Post Graduate,"M.A. (Dramatics); Educated at Rabindra Bharati University, West Bengal",52,9,0,328,79%,"This MP was appointed a minister in October 2012.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 7th September, 2012. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",28.8,0.6,215,76%,34.2,0.8,132,72%
Deepender Singh Hooda,Elected,18-May-09,In office,Haryana,Rohtak,Indian National Congress,Male,Post Graduate,"B.Tech., M.B.A.; Educated at University at Birla Institute, M.D. University, Rohtak (Haryana) and Kelley School of Business, Indiana University, Bloomington, USA",35,16,1,83,82%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,12,0.1,210,68%
Deoraj Singh Patel,Elected,18-May-09,In office,Madhya Pradesh,Rewa,Bahujan Samaj Party,Male,Post Graduate,"M.A., LL.B.; Educated at Avadesh Pratap Singh University, Rewa, Madhya Pradesh",44,11,0,112,90%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,44.4,0.4,222,82%
Devendra Nagpal,Elected,18-May-09,In office,Uttar Pradesh,Amroha,Rashtriya Lok Dal,Male,Graduate,"Educated at KGK College, Moradabad, Uttar Pradesh",42,9,0,43,55%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Devidhan Besra,Elected,18-May-09,In office,Jharkhand,Rajmahal,Bharatiya Janata Party,Male,Matric,"Educated at Paligram Vidya Mandir, Birbhum",73,2,0,0,69%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,37.5,0.8,236,67%
Devji Patel,Elected,18-May-09,In office,Rajasthan,Jalore,Bharatiya Janata Party,Male,Matric,,37,102,0,388,78%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,49.1,1,283,88%
Dhananjay Singh,Elected,18-May-09,In office,Uttar Pradesh,Jaunpur,Bahujan Samaj Party,Male,Post Graduate,M.A.(Political Science),38,52,0,241,69%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Dharmendra Yadav,Elected,18-May-09,In office,Uttar Pradesh,Badaun,Samajwadi Party,Male,Post Graduate,"M.A., L.L.B.; Educated at Allahabad University, Allahabad, Uttar Pradesh",34,19,0,880,73%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Dhruva Narayana Rangaswamy,Elected,18-May-09,In office,Karnataka,Chamrajanagar,Indian National Congress,Male,Post Graduate,"M.Sc. (Agriculture); Educated at University of Agricultural Sciences, Bangalore",52,67,0,590,77%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,20.2,0.2,323,68%
Digvijay Singh,Elected,18-May-09,24-06-2010,Bihar,Banka,Independent,Male,Post Graduate,"M.A., M. Phil.; Educated at Patna University, Patna and Jawaharlal Nehru University, New Delhi and Tokyo University (Japan) ",58,2,0,0,77%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),8.7,0.2,62,76%,11,0.2,64,88%
Dilip Kumar Mansukhlal Gandhi,Elected,18-May-09,In office,Maharashtra,Ahmednagar,Bharatiya Janata Party,Male,Matric,"S.S.C.; Educated at Pune University, Pune (Maharashtra)",62,47,0,275,69%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Dilip Singh Ju Dev,Elected,18-May-09,14-08-2013,Chhattisgarh,Bilaspur,Bharatiya Janata Party,Male,Post Graduate,"B.A., LL.B. (Pt. II); Educated at Mayo College, Ajmer, Raj Kumar College, Raipur, ST. Xavier College, Ranchi, Chhotanagpur Law College, Ranchi",71,2,0,264,49%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),33.9,0.8,272,76%,11.8,0.5,164,61%
Dimple Yadav,Elected,09-Jun-12,In office,Uttar Pradesh,Kannauj,Samajwadi Party,Female,Graduate,Graduation in humanities from Lucknow University,35,0,0,0,23%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),8.8,0.2,85,76%,9.8,0,77,80%
Dinesh Chandra Yadav,Elected,18-May-09,In office,Bihar,Khagaria,Janata Dal (United),Male,Diploma Course,"D.C.E. (Civil), I.A.; Educated at Government Polytechnic, Saharsa and C.M. Science College, Madhipura, Bihar",63,48,0,427,91%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Dinesh Kashyap,Elected,13-May-11,In office,Chhattisgarh,Bastar,Bharatiya Janata Party,Male,Others,,51,1,0,13,53%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),20.6,0.4,162,76%,7.3,0.2,112,61%
Dinesh Trivedi,Elected,18-May-09,In office,West Bengal,Barrackpur,All India Trinamool Congress,Male,Post Graduate,M.B.A.,63,3,0,0,75%,"This MP was a Minister. He tendered his resignation on 18th March, 2011. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 19th March, 2012 (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",14.7,0.3,114,76%,15.2,0.1,63,72%
Dinsha J. Patel,Elected,18-May-09,In office,Gujarat,Kheda,Indian National Congress,Male,Matric,,76,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dip Gogoi,Elected,18-May-09,In office,Assam,Kaliabor,Indian National Congress,Male,Graduate,B.Sc.,61,0,0,0,80%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,21,0.5,78,81%
Dudhgaonkar Ganeshrao Nagorao,Elected,18-May-09,In office,Maharashtra,Parbhani,Shiv Sena,Male,Graduate,"B.A., LL.B.",68,44,0,404,91%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Dushyant Singh,Elected,18-May-09,In office,Rajasthan,Jhalawar-Baran,Bharatiya Janata Party,Male,Post Graduate,"B.A. , M.B.A. (Hotel Administration) and P.G. Diploma in Hotel Operations; Educated at Doon School, Dehradun,; St. Stephen`s College, Delhi, Johnson and Wales University, Providence, RI, USA and IHTTI School of Mangaement, Neuchatel, Switzerland, ",40,30,0,351,77%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,49.1,1,283,88%
E. Ahamed,Elected,18-May-09,In office,Kerala,Malappuram,Muslim League Kerala State Committee,Male,Graduate,"B.A., B.L.; Educated at Government Brennen College, Tellicherry and Government Law College, Thiruvananthapuram (Kerala) ",75,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
E. T. Mohammed Basheer,Elected,18-May-09,In office,Kerala,Ponnani,Muslim League Kerala State Committee,Male,Inter/ Higher Secondary,,67,53,0,155,76%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,67.1,1.4,382,79%
E.G. Sugavanam,Elected,18-May-09,In office,Tamil Nadu,Krisnagiri,Dravida Munnetra Kazhagam,Male,Diploma Course,"Diploma in Pharmacy; Educated at K.L.E. Society, Nijalingappa College, Bangalore",56,23,0,827,59%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
Eknath Mahadeo Gaikwad,Elected,18-May-09,In office,Maharashtra,Mumbai-South-Central,Indian National Congress,Male,Under Graduate,,73,11,0,952,98%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Farooq Abdullah,Elected,18-May-09,In office,Jammu and Kashmir,Srinagar,Jammu and Kashmir National Conference,Male,Graduate,"M.B.B.S.; Educated at S.M.S. Medical College, Jaipur, Rajasthan",76,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Feroze Varun Gandhi,Elected,18-May-09,In office,Uttar Pradesh,Pilibhit,Bharatiya Janata Party,Male,Graduate,"B.Sc. (Economics); educated at London School of Economics (LSE), London University, UK.",33,2,2,618,65%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Francisco Sardinha,Elected,18-May-09,In office,Goa,South Goa,Indian National Congress,Male,Graduate,"B.Sc., B.Ed.; Educated at Chowgule College, Bombay University (Maharashtra) ",67,13,1,253,94%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,22,0.5,195,88%
G.V. Harsha Kumar,Elected,18-May-09,In office,Andhra Pradesh,Amalapuram,Indian National Congress,Male,Post Graduate,"M.Sc. (Marine Geology); Educated at Andhra University, Waljair, Andhra Pradesh",54,3,0,34,76%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Gaddam Vivekanand,Elected,18-May-09,In office,Andhra Pradesh,Peddapalle,Indian National Congress,Male,Graduate,"M.B.B.S.; Educated at Osmania Medical College, Hyderabad, Andhra Pradesh",55,10,0,57,68%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Gadhvi Mukeshkumar Bhairavdanji,Elected,18-May-09,28-02-2013,Gujarat,Banaskantha,Indian National Congress,Male,Graduate,B.Com; Educated at Gujarat University,50,5,0,352,74%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),30.9,0.7,238,76%,31.9,1.4,305,77%
Gajanan Dharmshi Babar,Elected,18-May-09,In office,Maharashtra,Maval,Shiv Sena,Male,Under Matric,,70,24,0,1085,72%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Gajendra Singh Rajukhedi,Elected,18-May-09,In office,Madhya Pradesh,Dhar,Indian National Congress,Male,Graduate,"B.A., LL.B.; Educated at Government Arts and Commerce College and Christian College, Indore, Madhya Pradesh",48,2,0,119,86%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,44.4,0.4,222,82%
Ganesh Singh,Elected,18-May-09,In office,Madhya Pradesh,Satna,Bharatiya Janata Party,Male,Post Graduate,"M.A., LL.B.; Educated at Awadesh Pratap Singh University,; Rewa and Law College, Satna, Madhya Pradesh",51,137,0,568,83%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,44.4,0.4,222,82%
Gangasandra Siddappa Basavaraj,Elected,18-May-09,In office,Karnataka,Tumkur,Bharatiya Janata Party,Male,Graduate,"B.Sc., B.L.; Educated at First Grade College, Tumkur and Vidyodaya Law College, Tumkur, Karnataka",72,2,2,161,69%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,20.2,0.2,323,68%
Ghansyam Anuragi,Elected,18-May-09,In office,Uttar Pradesh,Jalaun,Samajwadi Party,Male,Post Graduate,"M.A. (Acharya), LL.B. (2nd year); Educated at Sampoornanad Sanskrit Vishwavidyalaya, Varanasi and Bundel Khand University, Jhansi, Uttar Pradesh",40,52,0,295,91%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
